model_name,gpu_name,dtype,batch_size,seq_len,actual_tokens,latency_ms,latency_mean_ms,latency_std_ms,tokens_per_sec,sequences_per_sec,max_memory_allocated_gb,warmup,iters,oom,notes
facebook/esm2_t33_650M_UR50D,NVIDIA L4,bf16,1,128,130,19.8871,19.8964,0.0318,6536.9,50.284,1.2277,2,5,False,
